staID,Lat,Lon,Elevation
07BC003,54.192539,-113.926103,
07BC004,54.314121,-114.202891,
07BC005,54.640508,-113.817872,
07BC006,54.307905,-113.848788,
07BC007,54.224492,-113.925311,
07BC901,54.434444,-113.766389,
07BC902,54.189344,-113.849722,
07BC903,54.349722,-113.610833,
07BC904,54.166667,-114.1,
07BC905,54.588056,-113.636944,
07BC906,54.1125,-114.233333,
07BC907,54.279167,-113.966667,
07BC908,54.35,-113.983333,
07BC909,54.500278,-113.680556,
07BC910,54.508197,-114.141667,
07BC911,54.666667,-114.208333,
07BC912,54.35,-113.983333,
07BC913,54.383333,-114.033333,
07BC914,54.5,-114.066667,
07BC915,54.271111,-114.3975,
07BC916,54.254444,-114.428056,
07BC917,54.331944,-114.400833,
07BD901,54.429167,-114.460556,
07BD902,54.319945,-114.778611,
07BE001,54.723217,-113.288286,
07BE002,54.734064,-113.534588,
07BE003,54.724806,-113.575918,
07BE004,54.292598,-113.462786,
07BE901,0,0,
07BE902,0,0,
07BE903,54.893056,-113.606944,
07BE904,54.836389,-113.552222,
07BE905,54.9925,-113.660833,
07BE906,54.261389,-113.751944,
07BE907,54.65,-113.25,
07BE908,0,0,
07BE909,0,0,
07BE910,0,0,
07BE911,54.615278,-113.614167,
07BE912,55.168306,-114.0425,
07BF001,55.417472,-116.339493,
07BF002,55.446855,-116.49311,
07BF003,55.437685,-116.595563,
07BF004,55.529785,-116.486388,
07BF005,55.592776,-116.745676,
07BF006,55.624437,-116.681614,
07BF007,55.434797,-116.283802,
07BF008,55.683529,-116.59851,
07BF009,55.609278,-116.108451,
07BF010,55.819881,-116.383617,
07BF901,55.5275,-116.458333,
07BF902,55.447222,-116.491667,
07BF903,0,0,
07BF904,0,0,
07BF905,55.579798,-116.294738,
07BF906,0,0,
07BF907,55.683333,-116.6,
07BF908,55.45,-116.6,
07BF909,55.683333,-116.598056,
07BF910,55.933333,-116.164167,
07BF911,,,
07BF913,55.733333,-116.866667,
07BF914,56.066667,-116.6,
07BF915,0,0,
07BF916,55.686389,-116.610556,
07BF917,55.25,-116.164167,
07BF918,55.066667,-116.209722,
07BF919,55.541667,-116.163889,
07BF920,55.575,-116.445833,
07BF921,55.700274,-116.660427,
07BF922,55.683,-116.598,
07BF923,55.61667,-116.7333,
07BF924,55.616667,-116.733333,
07BF925,55.686944,-116.859167,
07BF926,55.171111,-116.515833,
07BG001,55.516214,-116.143267,
07BG004,55.416072,-114.813312,
07BG901,55.716667,-114.906667,
07BG902,55.495833,-115.462778,
07BH001,55.399599,-116.130909,
07BH003,55.345037,-115.797425,
07BH901,55.386389,-115.989722,
07BH902,55.409444,-116.133611,
07BJ001,55.315424,-115.41626,
07BJ002,55.323187,-115.613551,
07BJ003,54.804919,-115.466037,
07BJ004,55.217882,-115.333586,
07BJ005,55.335098,-114.821537,
07BJ006,55.303655,-114.774095,
07BJ901,55.371858,-115.183611,
07BJ902,55.355278,-114.988056,
07BJ903,55.289444,-114.826944,
07BK001,55.306243,-114.759664,
07BK002,55.281135,-114.412186,
07BK003,55.266962,-114.333879,
07BK004,55.273511,-114.413298,
07BK005,55.156486,-114.238262,
07BK006,55.293971,-114.593413,
07BK007,55.256165,-114.230296,
07BK008,55.32213,-113.833323,
07BK009,55.270162,-114.778926,
07BK010,55.307605,-114.762639,
07BK012,55.31972222,-114.055278,
07BK901,55.260556,-114.603611,
07BK902,55.3125,-114.752222,
07BK903,55.3125,-114.752222,
07BK904,0,0,
07BK905,55.25929,-114.7925,
07BK907,55.266944,-114.757222,
07BK908,55.292222,-114.586667,
07BK909,55.283333,-114.440833,
07BK910,55.255556,-114.24,
07BK911,55.277222,-114.401667,
07BK912,55.264722,-114.330278,
07BK913,55.216667,-114.383333,
07CA001,54.753382,-112.876869,
07CA002,54.686271,-112.867545,
07CA003,54.586366,-112.907121,
07CA004,54.77397,-111.979149,
07CA005,54.819536,-112.777542,
07CA006,55.200033,-112.468449,
07CA007,54.95279,-112.371158,
07CA008,54.652887,-113.08125,
07CA009,54.916418,-111.966922,
07CA010,54.996946,-111.775145,
07CA011,54.93571,-112.502466,
07CA012,55.179235,-111.728553,
07CA013,55.011715,-111.854549,
07CA901,54.648022,-113.081465,
07CA902,54.652778,-113.079167,
07CA903,54.794722,-111.916944,
07CA904,54.766667,-112.583333,
07CA905,54.604167,-112.943611,
07CA906,54.216667,-111.833333,
07CA907,0,0,
07CA908,0,0,
07CA909,,,
07CA910,,,
07CA911,54.768033,-111.994444,
07CA912,54.762842,-111.995556,
07CA913,54.754645,-111.996111,
07CA914,54.746995,-112.019444,
07CA915,54.936111,-112.502778,
07CB001,55.21389,-113.19833,
07CB002,55.641822,-112.150857,
07CB901,55.893443,-112.628889,
07CB902,0,0,
07CB903,55.833333,-112.6575,
07CB904,55.091257,-112.886944,
07CB905,55.014481,-112.708889,
07CB906,56.20082,-112.503889,
07CB907,56.193443,-112.510556,
07CB908,55.434973,-112.755833,
07CC001,56.711023,-111.397825,
07CC002,56.731106,-111.398496,
07CC901,0,0,
07CC902,56.529167,-112.611111,
07CC903,56.654098,-111.600556,
07CC904,55.725683,-112.651944,
07CD002,56.722969,-111.353,
07CD003,56.702098,-111.335243,
07CD004,56.709061,-111.357139,
07CD005,56.663063,-110.926599,
07CD008,56.268,-111.488,
07CE001,56.442384,-111.085745,
07CE002,55.837338,-110.867964,
07CE004,56.383137,-111.029909,
07CE005,55.672377,-111.09903,
07CE006,55.617378,-111.089005,
07CE007,56.5928,-110.9178,
07CE008,56.484,-110.834,
07CE013,55.887778,-111.542778,
07CE901,0,0,
07CE902,56.387962,-111.236234,
07CE903,55.630556,-111.032778,
07CE904,56.436066,-111.156944,
07CE905,56.438798,-111.169444,
07DA002,57.019035,-111.48609,
07DA003,57.204955,-111.614045,
07DA004,57.707904,-111.39112,
07DA005,57.096611,-111.646318,
07DA006,57.004219,-111.416414,
07DA007,56.913161,-111.46434,
07DA009,57.2591,-111.465214,
07DA010,57.381271,-112.562125,
07DA011,57.658831,-111.51807,
07DA012,57.5388,-111.678762,
07DA013,57.464685,-111.652813,
07DA014,57.404897,-111.687549,
07DA015,57.356043,-111.749393,
07DA016,57.274161,-111.743803,
07DA017,57.271118,-111.706162,
07DA018,56.941449,-111.567503,
07DA019,57.48493,-112.022517,
07DA020,57.542067,-112.4843,
07DA021,57.375032,-112.76441,
07DA022,57.756431,-112.168185,
07DA023,57.49194,-111.27583,
07DA025,57.465,-112.619,
07DA027,57.24520567,-111.174155,
07DA032,57.24583,-111.73194,
07DA033,57.39802033,-111.69742,
07DA037,57.394,-111.986,
07DA038,57.0720491,-111.20056,
07DA039,57.22083,-111.98389,
07DA040,57.64389,-111.48778,
07DA041,53.5239253,-113.394333,
07DA045,57.322,-111.691,
07DA901,57.384167,-111.295833,
07DA902,57.378333,-111.291667,
07DA903,57.3075,-111.389167,
07DA904,57.285,-111.4125,
07DA905,57.263889,-111.4725,
07DA906,57.253056,-111.498333,
07DA907,57.2175,-111.528333,
07DA908,57.134722,-111.602222,
07DA909,57.46458333,-112.618958,
07DB002,57.171332,-111.795875,
07DB003,56.858977,-112.711187,
07DB004,56.894693,-112.166532,
07DB005,56.760892,-112.615939,
07DB006,56.96889,-111.90389,
07DC002,57.290602,-110.452843,
07DC003,57.33496111,-110.473358,
07DC901,57.640437,-111.189891,
07DC902,57.5988,-111.156692,
07DD001,58.202359,-111.392087,
07DD002,58.362383,-111.239636,
07DD003,58.422222,-111.551389,
07DD004,58.465278,-111.075,
07DD005,58.470833,-110.855556,
07DD006,58.481944,-110.804167,
07DD007,58.418651,-110.924943,
07DD008,58.398466,-110.974553,
07DD009,58.409751,-110.922211,
07DD010,58.452712,-111.069357,
07DD901,58.358429,-111.405179,
07DD902,58.333333,-111.416667,
07DD903,58.066668,-110.933334,
07DD904,58.45,-111.183333,
07DD905,58.423317,-110.244417,
07DD906,58.5043,-110.807125,
07DD907,58.439472,-111.452708,
07DD908,58.570194,-111.090436,
07DD909,58.539983,-111.24102,
07DD910,58.567944,-111.056042,
07DD911,58.30886111,-111.507833,
07FD006,55.644395,-118.701939,
07FD008,56.069161,-118.663609,
07FD009,56.310013,-119.68215,
07FD011,56.335816,-118.265305,
07FD012,56.384775,-118.710819,
07FD013,56.451964,-119.13298,
07FD014,56.027821,-117.938201,
07FD020,55.741842,-118.837592,
07FD902,0,0,
07FD903,55.485833,-119.797778,
07FD904,56.276389,-118.281667,
07FD905,55.883333,-119.220833,
07FD906,55.933333,-119.016667,
07FD907,55.733333,-118.666667,
07FD908,56.174581,-117.606919,
07FD909,56.066667,-118.15,
07FD910,55.75212,-118.595962,
07FD911,55.783333,-118.208333,
07FD912,55.854653,-119.12281,
07FD914,55.433611,-119.794444,
07FD915,56.181389,-118.456944,
07FD916,56.219722,-118.541389,
07FD917,56.229444,-118.579722,
07FD918,56.247222,-118.004722,
07FD919,56.156944,-118.524444,
07FD920,56.504722,-118.471667,
07FD921,55.802758,-118.156897,
07FD922,56.28373,-118.328712,
07FD923,56.236441,-118.401283,
07FD925,56.560556,-117.450556,
07FD926,56.2,-117.316667,
07FD927,55.519722,-119.037778,
07FD928,56.221389,-117.312778,
07FD929,56.220556,-117.294167,
07FD930,56.226944,-117.296667,
07FD931,55.863333,-119.172778,
07FD932,55.788611,-118.426111,
07FD933,56.257104,-118.632222,
07GA001,53.94611,-119.16111,
07GA002,53.925619,-118.814342,
07GA901,53.909444,-119.049167,
07GA902,53.907778,-118.61,
07GA903,53.901389,-118.583333,
07GA904,53.903333,-118.580556,
07GA905,53.885278,-119.090278,
07GB001,54.516412,-118.96521,
07GB002,54.371934,-118.596373,
07GB003,54.419994,-118.553272,
07GB901,54.558056,-118.623611,
07GB902,55.133333,-114.3,
07GB903,54.7,-118.366667,
07GB904,54.128889,-119.296667,
07GB905,54.1,-119.321944,
07GB906,54.064444,-119.306944,
07GB907,54.095278,-119.322222,
07GC002,54.842192,-119.389589,
07GC901,54.346111,-119.794167,
07GD001,55.189711,-119.439948,
07GD002,55.314943,-119.640467,
07GD003,55.081975,-119.527881,
07GD004,55.080297,-119.703721,
07GD901,55.267778,-119.690833,
07GD902,55.396111,-119.7375,
07GD903,55.228056,-119.669444,
07GD904,55.3475,-119.904444,
07GD905,55.406667,-119.739444,
07GD906,55.344809,-119.895,
07GD907,55.338525,-119.640278,
07GD908,55.141803,-119.360833,
07GD909,55.110929,-119.335278,
07GD910,55.141257,-119.344722,
07GD911,55,-119,
07GE001,55.070968,-118.806908,
07GE002,55.224785,-118.462241,
07GE003,55.375499,-118.914393,
07GE004,55.268719,-118.981943,
07GE005,55.201029,-118.846139,
07GE006,55.287391,-119.148329,
07GE007,55.400652,-119.383808,
07GE901,55.375833,-118.973889,
07GE902,55.265278,-118.780278,
07GE903,55.1875,-118.771667,
07GE904,55.256944,-119.1275,
07GE905,55.249167,-119.068333,
07GE906,55.15,-119,
07GE907,55.261944,-118.831667,
07GE908,55.146111,-118.872778,
07GE909,55.205556,-118.949167,
07GE910,55.192222,-118.911944,
07GE911,55.395833,-119.229722,
07GE912,55.432222,-119.562778,
07GE913,55.206667,-119.088889,
07GE914,55.152778,-119.147222,
07GE915,55.25,-118.883333,
07GE916,54.9,-118.7,
07GE917,55.066667,-118.666667,
07GE918,55.148889,-118.989167,
07GE919,55.151667,-118.441667,
07GE920,55.066667,-118.666667,
07GE921,55.1,-118.466667,
07GE922,55.166667,-114.333333,
07GF001,55.138964,-118.180835,
07GF002,54.917731,-117.848543,
07GF003,54.922692,-117.810927,
07GF004,54.928842,-117.707965,
07GF006,54.936106,-117.778868,
07GF007,54.923044,-117.816389,
07GF008,54.428571,-117.719787,
07GF901,54.917,-117.8,
07GF902,0,0,
07GG001,54.751313,-117.205519,
07GG002,54.738996,-117.181097,
07GG003,54.745014,-117.152457,
07GG901,54.46,-116.808056,
07GG902,54.364722,-116.913056,
07GH001,55.377592,-116.92556,
07GH002,55.456324,-117.162153,
07GH003,55.069577,-117.528543,
07GH004,55.628924,-117.258373,
07GH005,55.424741,-117.360456,
07GH901,55.163611,-116.752222,
07GH902,55.066667,-117.516667,
07GH903,0,0,
07GH904,55.25,-117.216667,
07GH905,55.746667,-117.0275,
07GH906,55.627387,-117.253634,
07GH907,55.083333,-117.416667,
07GH908,55.043368,-117.489791,
07GH909,54.983333,-117.316667,
07GH910,55.6,-117.383333,
07GJ002,55.236231,-118.262212,
07GJ004,55.532072,-118.402527,
07GJ005,55.791847,-117.33652,
07GJ901,55.35,-118.466667,
07GJ902,55.885556,-117.185,
07GJ903,55.716667,-117.183333,
07GJ904,55.872529,-117.203436,
07GJ905,55.870833,-118.678611,
07GJ906,55.55,-118.2,
07GJ907,55.483333,-118.15,
07GJ908,55.237705,-118.258611,
07HA002,56.228863,-117.279278,
07HA003,56.055768,-117.127426,
07HA004,56.519227,-117.65917,
07HA005,56.510599,-117.661207,
07HA901,56.218611,-117.699444,
07HA902,55.953886,-117.027216,
07HA903,56.066667,-116.933333,
07HA904,56.233333,-117.283333,
07HA905,56.503333,-117.823333,
07HA906,56.547222,-117.828889,
07HA907,55.711667,-116.916111,
07HA908,56.298333,-117.902778,
07HA909,56.704722,-118.311667,
07HA910,56.3,-117.666667,
07HA911,0,0,
07HA912,0,0,
07HA913,55.726855,-116.955495,
07HA914,56.014167,-117.145556,
07HA915,55.7,-116.916667,
07HA916,56.408197,-117.158333,
07HA917,55.710109,-116.908056,
07HB001,56.486089,-116.43436,
07HB002,56.463367,-116.831741,
07HB901,56.467,-116.417,
07HC001,56.920701,-117.620792,
07HC002,56.895419,-117.489593,
07HC901,56.895,-117.4878,
07HC902,56.712222,-117.596667,
07HC903,57.449167,-117.527222,
07HC904,,,
07HC905,0,0,
07HC906,56.866667,-117.466667,
07HC907,56.828249,-117.569732,
07HD001,57.739366,-117.036473,
07HF001,58.393499,-116.035722,
07HF901,58.159167,-116.461944,
07HF902,58.437222,-116.103056,
07HF903,58.4,-115.983333,
07JA001,55.850519,-115.263901,
07JA002,55.941477,-113.807726,
07JA003,55.913429,-113.922927,
07JB001,56.638231,-114.602764,
07JB002,56.323345,-113.788645,
07JB901,56.61666667,-114.583333,
07JC001,57.072737,-115.09889,
07JC002,56.546288,-115.240712,
07JC003,57.07775,-115.076222,
07JD001,58.27482,-115.385104,
07JD002,57.87469,-115.391051,
07JD003,58.191952,-115.749989,
07JD004,58.137149,-116.249889,
07JF002,58.449523,-116.263953,
07JF003,58.464916,-116.258403,
07JF004,57.908134,-117.615179,
07JF005,57.94833333,-117.480278,
07JF901,58.608056,-117.168889,
07KA002,58.654515,-114.010079,
07KC003,58.977778,-111.813889,
07KC004,58.928056,-111.916667,
07KC005,58.900494,-111.584822,
07KC901,58.915786,-111.739728,
07KF001,58.647222,-111.288889,
07KF002,58.629805,-111.69284,
07KF003,58.633333,-111.333333,
07KF004,58.877778,-111.602778,
07KF005,58.783333,-111.683333,
07KF006,58.651389,-111.297222,
07KF007,58.794444,-111.477778,
07KF008,58.813889,-111.558333,
07KF009,58.307881,-112.030697,
07KF010,58.647222,-111.311111,
07KF011,58.652778,-111.277778,
07KF012,58.643056,-111.281944,
07KF013,58.620833,-111.636111,
07KF014,58.623611,-111.680556,
07KF015,58.48111,-111.484167,
07KF902,0,0,
07KF903,,,
07KF904,,,
07KF905,,,
07KF906,58.616667,-111.502778,
07KF907,58.472669,-111.4481,
07MA001,58.689081,-110.33675,
07MA002,58.610319,-110.458504,
07MD001,58.711111,-111.147222,
07MD002,58.781945,-110.777777,
07MD901,58.711111,-111.147222,
07MD903,58.386389,-111,
07NA001,58.991667,-111.4,
07NA002,58.819444,-111.275,
07NA003,58.841181,-111.268084,
07NA004,58.852778,-111.269444,
07NA005,58.897222,-111.4,
07NA006,58.930556,-111.544444,
07NA007,58.915278,-111.175,
07NA008,58.926389,-111.204167,
07NA901,58.9,-111.45,
07NA902,58.886111,-111.196944,
07NA903,58.9,-111.45,
07NB004,59.961111,-111.758333,
07NB005,59.961111,-111.758333,
07NB006,59.799735,-111.953005,
07NB007,59.833221,-111.972824,
07NB008,59.875245,-111.520996,
07OA901,58.7,-119.1,
07OA902,58.71666667,-118.983333,
07OB003,59.14869,-117.638753,
07OB004,59.575665,-117.196471,
07OB005,58.771573,-117.372846,
07OB006,59.406071,-117.281932,
07OB007,58.717893,-117.240819,
07OB901,58.75,-117.35,
07OB902,58.75,-117.35,
07OC001,58.595013,-118.33298,
11AA001,49.0201,-112.974231,
11AA002,49.12593,-112.66895,
11AA003,49.134287,-112.407013,
11AA004,49.085199,-112.40073,
11AA005,49.143671,-112.083321,
11AA006,49.074601,-111.645719,
11AA007,49.134995,-111.03121,
11AA009,49.024895,-110.216137,
11AA010,49.031671,-111.539391,
11AA011,49.069111,-111.498485,
11AA012,49.083333,-111.5,
11AA013,49.083333,-111.5,
11AA022,49.083333,-111.5,
11AA023,49.066147,-110.43035,
11AA024,49.070775,-110.448411,
11AA025,49.007259,-112.545289,
11AA026,49.10858,-110.224813,
11AA027,49.002665,-110.189551,
11AA028,49.026972,-111.215651,
11AA029,49.017111,-111.403954,
11AA034,49.088203,-111.535372,
11AA035,49.123896,-110.871486,
11AA036,49.145037,-111.309821,
11AA037,49.042797,-111.996372,
11AA038,49.111232,-111.759751,
11AA039,49.224846,-112.092073,
11AA040,49.027332,-111.288212,
11AA901,49.055556,-112.716667,
11AA902,0,0,
11AA903,0,0,
11AA904,0,0,
11AA905,0,0,
11AA906,0,0,
11AA907,0,0,
11AA908,0,0,
11AA909,0,0,
11AA910,0,0,
11AA911,49.40708056,-112.692481,
11AA912,49.40708056,-112.692481,
11AA913,49.40708056,-112.692481,
11AA914,49.3861996,-112.687289,
11AA915,49.38063889,-112.58835,
11AA916,49.38071944,-112.588569,
11AA917,49.3438813,-112.503114,
11AA918,49.38063889,-112.58835,
11AAU01,,,
11AB007,49.464868,-110.335008,
11AB021,49.541667,-110.291667,
11AB023,49.248658,-110.013576,
11AB035,49.473611,-110.325,
11AB063,49.530525,-110.282309,
11AB086,49.291653,-110.023149,
11AB090,49.661694,-110.095704,
11AB091,49.526722,-110.369776,
11AB092,49.481313,-110.401269,
11AB093,49.432959,-110.300194,
11AB098,49.176825,-110.015422,
11AB099,49.474976,-110.089654,
11AB104,49.467483,-110.371749,
11AB111,49.643767,-110.035137,
11AB901,49.675,-110.1625,
11AB902,49.41643,-110.26183,
11AB903,0,0,
11AB904,0,0,
11AB906,49.166668,-110.005556,
11AB907,0,0,
11AB908,0,0,
11AB909,0,0,
11AB910,0,0,
11AB911,0,0,
ABNMS2,,,
ABNMS3,,,
ABNMS4,,,
ABNMS5,,,
ABNMS6,,,
ABSMS1,,,
ABSMS2,,,
BCHYDRO-003,56.158,-117.35,
BCHYDRO-003_HH,56.155356,-117.358684,
BCHYDRO-004,56.4754,-117.1081,
BCHYDRO-004_HH,56.48,-117.106,
BCHYDRO-005_HH,56.844744,-117.269874,
BCHYDRO-007_HH,56.224654,-117.285104,
RAMP-L1,57.48985373,-111.276409,
RAMP-L2,57.30226125,-111.251334,
RAMP-L3,57.22851199,-111.607921,
RAMP-S02,57.23553272,-111.411972,
RAMP-S03,57.24820567,-111.174155,
RAMP-S04,57.20443201,-111.257075,
RAMP-S05,57.35138241,-111.335361,
RAMP-S05A,57.3067287,-111.3967,
RAMP-S06,57.24432786,-111.599366,
RAMP-S08,57.35166414,-111.375564,
RAMP-S09,57.26350571,-111.265593,
RAMP-S10,57.34625468,-111.161642,
RAMP-S12,57.41181535,-111.622557,
RAMP-S13,57.24420334,-111.516097,
RAMP-S14,57.28619023,-111.708193,
RAMP-S14A,57.24545032,-111.733296,
RAMP-S16,57.39802033,-111.69742,
RAMP-S17,57.36374395,-111.925459,
RAMP-S18,57.44587913,-111.788054,
RAMP-S18A,57.40791601,-111.813421,
RAMP-S19,57.31492478,-111.705558,
RAMP-S20,57.34419709,-111.13116,
RAMP-S21,57.27380514,-111.391056,
RAMP-S22,57.28423982,-111.315673,
RAMP-S23,57.29153183,-111.492519,
RAMP-S24,57.49618084,-111.562043,
RAMP-S25,57.45780404,-111.591821,
RAMP-S28,57.22236274,-111.32311,
RAMP-S30,56.41790606,-111.37461,
RAMP-S31,56.26871965,-111.487874,
RAMP-S32,56.4346951,-111.157132,
RAMP-S33,57.29412298,-111.416874,
RAMP-S34,57.39412349,-111.986157,
RAMP-S35,57.50448318,-111.269416,
RAMP-S37,57.0720491,-111.20056,
RAMP-S40,56.96861481,-111.904257,
RAMP-S43,57.33496111,-110.473358,
RAMP-S45,57.22299546,-111.973422,
RAMP-S48,57.64337931,-111.488862,
RAMP-S49,57.49552089,-111.57604,
RAMP-S50,57.70633879,-111.420295,
RAMP-S54,56.858977,-112.711187,
RAMP-S55,56.48421695,-110.834637,
RAMP-S57,55.57167263,-110.901326,
RAMP-S58,55.65065831,-110.817589,
RAMP-S60,55.58473075,-110.823193,
RAMP-S61,55.88838948,-111.542999,
RAMP-S62,55.61449208,-111.124644,
RAMP-S63,55.56126454,-111.090642,
RAMP-S64,55.61837785,-110.719852,
RAMP-S65,57.14056839,-111.167767,
TAU-004,51.128611,-115.018333,
TAU-006,53.0559,-115.0382,
TAU-009,0,0,
WMO-001,49.67676,-110.15037,
WMO-002,50.6625,-112.236389,
WMO-003,49.95595,-112.94468,
WMO-004,49.72286,-113.402537,
WMO-005,50.278468,-112.829896,
WMO-006,50.824188,-113.442819,
WMO-007,50.206999,-112.722967,
WMO-008,49.348056,-113.054917,
WMO-009,50.196953,-114.189931,
WMO-010,50.28635,-114.2214,
e,49.03333333,-111.541667,
x-RBLOTURN,49.462243,-113.297262,
x-RRAYHYD,49.409155,-112.662022,
x-RRIDIN,49.385,-112.685,
x-RSQUARES,50.52471944,-113.92225,
NHC-01,56.73195,-111.397595,
NHC-02,56.70067,-111.33366,
NHC-03,56.72348,-111.35735,
05AB917,49.73333333,-113.346667,
05AE027,49.0120224,-113.29954,
05AF030,49.3812633,-112.590257,
05AH054,49.800609,-110.128575,
05AH055,49.708432,-110.162502,
05AH056,49.714848,-110.128434,
05BC006,50.997508,-115.367807,
05BE005,51.219429,-114.708965,
05BF009,50.69916667,-115.114722,
05BF904,50.931944,-115.129167,
05CA009,51.654526,-115.000067,
05CD902,52.492055,-113.108099,785
05DD006,52.96969,-115.584525,
05DE007,52.930531,-115.009922,
07AA001,52.863054,-118.111039,
07AF-DE,53.12398059,-117.245181,
07AF-EF,53.11864434,-117.225698,
07AF003,53.156283,-117.261825,
07AF004,53.153937,-117.243512,
07BB013,54.048894,-114.672414,
07CE003,55.870165,-110.917609,
07CE906,55.625,-110.775278,
07FD913,55.815718,-118.784842,
07FD934,55.908031,-117.989843,
07GF005,54.93663,-117.734502,
07GJ001,55.715792,-117.626795,
07HF002,57.745655,-117.627106,
07KC001,59.115007,-112.440954,
07KE001,58.315761,-113.069815,
07OA001,58.586923,-118.491349,
11AA031,48.985265,-110.473789,
11AB009,49.423411,-110.051249,
11AB094,49.435518,-110.397309,
BCHYDRO-005,56.84945,-117.301,
BCHYDRO-006,55.60111111,-117.39,
BCHYDRO-007,56.224689,-117.285397,
TAU-001,52.3,-116.316667,
TAU-002,51.23055556,-115.483333,
07CC905,56.58027778,-111.825,
07CC906,56.62027778,-111.686944,
07CC907,56.64916667,-111.61,
07FD901,56.154722,-117.442222,
05AD934,49.733836,-113.1228,
05CA010,51.795288,-114.635782,
05DC911,52.586339,-115.356667,
07BE913,55.066667,-114.108333,
07BK906,55.207778,-114.158057,
07FD003,55.919561,-118.607686,
07NB001,59.855337,-111.594796,
07CC908,56.298333,-112.578611,
07HA001,56.237752,-117.303434,
05AA004,49.486964,-113.948892,
05AA008,49.598241,-114.411846,
05AA023,49.815099,-114.184129,
05AA035,49.7275,-114.086489,
05AB041,50.129093,-113.845998,
05AB046,49.755459,-113.408711,
05AB925,50.1145,-113.7516,
05AD028,49.4328973,-113.485434,
05AD041,49.3520837,-113.480511,
05AD932,49.790278,-113.123611,
05AE006,49.5734813,-112.846767,
05AG006,49.917513,-111.800994,
05BJ001,51.012686,-114.093487,
05BJ008,51.000136,-114.097206,
05BK001,50.885833,-114.327996,
05BL004,50.585167,-113.869201,
05BL009,50.698862,-113.858607,
05BL013,50.770711,-114.279381,
05BL023,50.473142,-114.207662,
05BL024,50.78327,-113.823511,
05BM002,50.831321,-113.418685,
05BM015,51.043056,-114.008333,
05BN012,50.048042,-111.589339,
05CB001,52.026877,-114.140243,
05CB004,52.089778,-114.478466,
05DE930,53.351944,-114.65975,
05DF927,53.263667,-114.219278,
07AE001,54.208665,-116.064627,
07CD001,56.684967,-111.254737,
07CD901,56.76180278,-110.467228,
07DA001,56.784071,-111.408617,
07DA008,57.192665,-111.57112,
07DA910,56.867369,-111.140165,
07DB001,57.210376,-111.696863,
07DC001,57.640776,-111.17753,
07DD011,58.375429,-111.52728,
11AB097,49.234676,-110.26245,
07CC909,56.31,-112.591389,
05AA801,49.27805556,-114.365556,1520
05AA802,,,
05AA803,49.73333333,-114.6,1980
05AA804,49.41833333,-114.105556,1393
05AA805,49.28333333,-114.366667,1524
05AA806,49.82138889,-114.621944,1920
05AA807,,,
05AA808,49.80252778,-114.471722,1676
05AA809,49.3611,-114.5158,1970
05AA810,50.09269444,-114.608028,1810
05AA811,49.67361111,-114.481389,1646
05AA812,49.60555556,-114.677778,1387
05AA813,49.88666667,-114.002222,1920
05AA814,49.54583333,-114.496667,1783
05AA815,49.72333333,-114.279444,1510
05AA816,50.05,-114.427778,1615
05AA817,49.78333333,-114.6,1920
05AA818,49.69316667,-113.977972,1480
05AA819,49.30652778,-114.090944,1570
05AB801,,,
05AB802,,,
05AB803,,,
05AB804,,,
05AB805,,,
05AB806,,,
05AB807,,,
05AB808,,,
05AB809,50.11083333,-114.050556,1370
05AB810,50.11805556,-113.751389,1050
05AB811,50.11805556,-113.751389,1050
05AB812,49.61077778,-113.759139,1073
05AB813,49.78583333,-113.379722,978
05AC801,50.7,-112.916667,944
05AC802,50.51194444,-114.013056,1143
05AC803,50.02611111,-113.224722,967
05AC804,50.28194444,-113.350306,1006
05AC805,50.172062,-112.436432,801
05AC806,50.3,-112.86,955
05AC807,50.54579,-113.64028,1019
05AD801,,,
05AD802,49.25,-114.05,1570
05AD803,49.02727778,-114.052944,1761
05AD804,49.20916667,-114.080556,1860
05AD805,49.13194444,-114.026389,1524
05AD807,49.559243,-113.063835,980
05AD808,49.900513,-112.745277,858
05AD809,49.1524436,-113.549094,1326
05AD810,49.29527778,-113.358611,1115
05AD811,49.3344693,-113.525637,1074
05AD812,49.64713889,-112.762556,916
05AD813,54.17715,-110.32275,
05AD814,49.52761111,-113.434139,1119
05AE801,,,
05AE802,,,
05AE803,,,
05AE809,,,
05AE810,49.03333333,-113.566667,1525
05AE811,49.01666667,-113.616667,1660
05AE812,49.01666667,-113.65,1675
05AE813,49.05,-113.483333,1570
05AE814,49.06372222,-113.556667,1500
05AE817,49.00277778,-113.543889,1495
05AE819,49.00027778,-113.658333,1690
05AE820,49.2252,-112.8472,
05AE821,49.36138889,-113.11,1128
05AG801,49.80088889,-112.302278,824.8
05AG802,53.6593,-110.5876,
05AG803,49.686752,-112.744957,903
05AG804,49.8,-112.03,833
05AG805,49.87361111,-111.733056,
05AG806,49.7,-112.783333,899
05AH801,,,
05AH802,49.64863889,-110.351472,1220
05AH803,49.63333333,-110.316667,1460
05AH804,49.67225,-110.261806,1220
05AH805,,,
05AH806,49.65752778,-110.292667,1230
05AH807,49.63430556,-110.288083,1450
05AH808,49.66452778,-110.237583,1430
05AH809,,,
05AH810,49.65555556,-110.327778,1455
05AH811,49.71313889,-110.65775,1082
05AH812,49.55277778,-111.054444,0
05AH813,49.48330556,-111.486139,881
05AH814,49.918381,-110.914993,766
